param,name,side
p_i45357_1_,block,0
p_i45352_1_,crops,0
p_i45352_2_,soil,0
p_i45353_1_,material,0
p_i45339_1_,amount,0
p_i45339_2_,saturation,0
p_i45339_3_,isWolfFood,0
p_i45340_1_,amount,0
p_i45340_2_,isWolfFood,0
p_77844_1_,id,0
p_77844_2_,duration,0
p_77844_3_,amplifier,0
p_77844_4_,probability,0
p_77849_1_,stack,0
p_77849_2_,worldIn,0
p_77849_3_,player,0
p_150905_1_,itemStackIn,0
p_150906_1_,itemStackIn,0
p_150919_0_,stack,0
p_150919_1_,worldIn,0
p_150919_2_,x,0
p_150919_3_,y,0
p_150919_4_,z,0
p_150918_0_,world,0
p_150918_1_,x,0
p_150918_2_,y,0
p_150918_3_,z,0
p_150918_4_,color,0
p_i45338_1_,cooked,0
p_92115_1_,stack,0
p_92115_2_,enchantment,0
p_92113_1_,enchantment,0
p_92113_2_,list,0
p_92111_1_,data,0
p_92112_1_,rand,0
p_92112_2_,minChance,0
p_92112_3_,maxChance,0
p_92112_4_,weight,0
p_92114_1_,rand,0
p_92110_1_,stack,0
p_150924_0_,world,0
p_150924_1_,x,0
p_150924_2_,y,0
p_150924_3_,z,0
p_150924_4_,metadata,0
p_150924_5_,block,0
p_i45334_1_,material,0
p_i45347_1_,material,0
p_150909_0_,player,0
p_150909_1_,world,0
p_150909_2_,x,0
p_150909_3_,y,0
p_150909_4_,z,0
p_i45356_1_,material,0
p_i45341_1_,amount,0
p_i45341_2_,saturation,0
p_i45341_3_,isWolfFood,0
p_77647_1_,damage,0
p_77618_1_,metadata,0
p_77618_2_,layer,0
p_77637_1_,tab,0
p_150895_1_,itemIn,0
p_150895_2_,tab,0
p_150895_3_,subItems,0
p_77667_1_,stack,0
p_82790_1_,stack,0
p_82790_2_,renderPass,0
p_82789_1_,toRepair,0
p_82789_2_,repair,0
p_150894_1_,stack,0
p_150894_2_,worldIn,0
p_150894_3_,blockIn,0
p_150894_4_,x,0
p_150894_5_,y,0
p_150894_6_,z,0
p_150894_7_,entity,0
p_77663_1_,stack,0
p_77663_2_,worldIn,0
p_77663_3_,entityIn,0
p_77663_4_,itemSlot,0
p_77663_5_,isSelected,0
p_77659_1_,itemStackIn,0
p_77659_2_,worldIn,0
p_77659_3_,player,0
p_77615_1_,stack,0
p_77615_2_,worldIn,0
p_77615_3_,playerIn,0
p_77615_4_,timeLeft,0
p_150893_1_,stack,0
p_150893_2_,state,0
p_77644_1_,stack,0
p_77644_2_,target,0
p_77644_3_,attacker,0
p_77648_1_,stack,0
p_77648_2_,player,0
p_77648_3_,world,0
p_77648_4_,x,0
p_77648_5_,y,0
p_77648_6_,z,0
p_77648_7_,face,0
p_77648_8_,dx,0
p_77648_9_,dy,0
p_77648_10_,dz,0
p_77624_1_,stack,0
p_77624_2_,playerIn,0
p_77624_3_,tooltip,0
p_77624_4_,advanced,0
p_111207_1_,stack,0
p_111207_2_,player,0
p_111207_3_,target,0
p_77621_1_,worldIn,0
p_77621_2_,player,0
p_77621_3_,useLiquids,0
p_150898_0_,blockIn,0
p_94581_1_,register,0
p_77627_1_,hasSubtypes,0
p_150891_0_,itemIn,0
p_77654_1_,stack,0
p_77654_2_,worldIn,0
p_77654_3_,playerIn,0
p_150897_1_,blockIn,0
p_77617_1_,metadata,0
p_77642_1_,containerItem,0
p_77655_1_,unlocalizedName,0
p_150899_0_,id,0
p_77661_1_,stack,0
p_77622_1_,stack,0
p_77622_2_,worldIn,0
p_77622_3_,playerIn,0
p_77626_1_,stack,0
p_77625_1_,maxStackSize,0
p_77636_1_,stack,0
p_77631_1_,potionEffect,0
p_77616_1_,stack,0
p_77656_1_,maxDamageIn,0
p_77613_1_,stack,0
p_111206_1_,spriteName,0
p_150896_1_,stack,0
p_77650_1_,stack,0
p_77657_1_,stack,0
p_77630_1_,stack,0
p_150892_1_,stack,0
p_77653_1_,stack,0
p_i45332_1_,block,0
p_i45332_2_,hasSubtypes,0
p_150943_1_,names,0
p_i45337_3_,meta,0
p_i45337_4_,unlocalizedName,0
p_i45337_5_,uncookedHeal,0
p_i45337_6_,uncookedSaturation,0
p_i45336_3_,meta,0
p_i45336_4_,unlocalizedName,0
p_i45336_5_,uncookedHeal,0
p_i45336_6_,uncookedSaturation,0
p_i45336_7_,cookedHeal,0
p_i45336_8_,cookedSaturation,0
p_150974_0_,meta,0
p_150978_0_,stack,0
p_150968_1_,loader,0
p_145971_1_,player,0
p_146019_1_,stack,0
p_146018_1_,customName,0
p_145912_1_,playerIn,0
p_145913_1_,isEditableIn,0
p_145860_1_,ticks,0
p_145863_1_,progress,0
p_145863_2_,amount,0
p_145865_1_,tickDelta,0
p_145862_1_,tickDelta,0
p_145859_1_,tickDelta,0
p_i45444_1_,movedBlock,0
p_i45444_2_,movedMetadata,0
p_i45444_3_,facing,0
p_i45444_4_,extending,0
p_i45444_5_,source,0
p_145894_0_,stack1,0
p_145894_1_,stack2,0
p_145897_0_,world,0
p_145897_1_,x,0
p_145897_3_,y,0
p_145897_5_,z,0
p_145891_0_,hopper,0
p_145892_0_,hopper,0
p_145892_1_,inventory,0
p_145892_2_,slot,0
p_145892_3_,side,0
p_145886_1_,customNameIn,0
p_145889_0_,inventory,0
p_145889_1_,stack,0
p_145889_2_,side,0
p_145885_0_,inventory,0
p_145885_1_,stack,0
p_145885_2_,slot,0
p_145885_3_,side,0
p_145898_0_,source,0
p_145898_1_,itemIn,0
p_145893_0_,worldIn,0
p_145893_1_,x,0
p_145893_3_,y,0
p_145893_5_,z,0
p_145884_0_,hopper,0
p_145890_0_,inventory,0
p_145890_1_,stack,0
p_145890_2_,slot,0
p_145890_3_,face,0
p_145896_1_,ticks,0
p_145899_0_,inventory,0
p_145899_1_,stack,0
p_145899_2_,slot,0
p_145899_3_,side,0
p_145835_1_,x,0
p_145835_3_,y,0
p_145835_5_,z,0
p_145834_1_,worldIn,0
p_145839_1_,compound,0
p_145826_0_,cl,0
p_145826_1_,id,0
p_145828_1_,reportCategory,0
p_145841_1_,compound,0
p_145842_1_,id,0
p_145842_2_,type,0
p_145827_0_,nbt,0
p_145937_1_,name,0
p_145936_1_,meta,0
p_145936_2_,stack,0
p_145938_1_,timer,0
p_i45442_1_,potItem,0
p_i45442_2_,potData,0
p_145964_1_,potItem,0
p_145964_2_,potData,0
p_145878_1_,world,0
p_145878_2_,x,0
p_145878_3_,y,0
p_145878_4_,z,0
p_98267_1_,id,0
p_98277_1_,entry,0
p_98270_1_,nbt,0
p_98272_1_,name,0
p_98265_1_,entity,0
p_98268_1_,delay,0
p_98280_1_,nbt,0
p_152107_1_,type,0
p_152106_1_,playerProfile,0
p_145903_1_,rotation,0
p_145920_1_,customNameIn,0
p_i1945_1_,spawner,0
p_i1945_2_,tagCompound,0
p_i1946_1_,spawner,0
p_i1946_2_,tagCompound,0
p_i1946_3_,type,0
p_i45438_1_,blockEntity,0
p_145995_1_,outputSignalIn,0
p_145999_1_,name,0
p_146005_1_,levels,0
p_146001_1_,id,0
p_146004_1_,id,0
p_145952_0_,stack,0
p_145951_1_,name,0
p_145954_0_,stack,0
p_145953_1_,range,0
p_145955_1_,range,0
p_i2292_1_,mobSpawner,0
p_i2350_1_,chestType,0
p_145977_1_,x,0
p_145977_2_,y,0
p_145977_3_,z,0
p_145978_1_,neighborChest,0
p_145978_2_,dir,0
p_145976_1_,name,0
p_i45439_1_,blockEntity,0
p_i45440_1_,blockEntity,0
p_i1344_1_,crashReport,0
p_i1341_1_,crashReport,0
p_i1350_1_,dataValue,0
p_i1351_1_,x,0
p_i1351_2_,y,0
p_i1351_3_,z,0
p_i1342_1_,crashReport,0
p_i1340_1_,crashReport,0
p_i1343_1_,crashReport,0
p_i1338_1_,crashReport,0
p_i1346_1_,crashReport,0
p_i1339_1_,crashReport,0
p_i1352_1_,key,0
p_i1352_2_,value,0
p_i1348_1_,descriptionIn,0
p_i1348_2_,causeThrowable,0
p_147149_1_,toFile,0
p_85058_1_,name,0
p_85057_1_,categoryName,0
p_85057_2_,stacktraceLength,0
p_71506_1_,builder,0
p_85055_0_,causeIn,0
p_85055_1_,descriptionIn,0
p_i1353_1_,report,0
p_i1353_2_,name,0
p_85074_0_,x,0
p_85074_2_,y,0
p_85074_4_,z,0
p_85073_1_,size,0
p_85071_0_,x,0
p_85071_1_,y,0
p_85071_2_,z,0
p_85069_1_,s1,0
p_85069_2_,s2,0
p_71507_1_,sectionName,0
p_71507_2_,value,0
p_71499_1_,sectionName,0
p_71499_2_,throwable,0
p_71500_1_,sectionName,0
p_71500_2_,callable,0
p_85072_1_,builder,0
p_147153_0_,category,0
p_147153_1_,x,0
p_147153_2_,y,0
p_147153_3_,z,0
p_147153_4_,blockIn,0
p_147153_5_,meta,0
p_85070_1_,amount,0
p_146031_1_,chestTileEntity,0
p_70486_1_,list,0
p_i1821_1_,playerInventory,0
p_i1821_2_,merchant,0
p_i1821_3_,worldIn,0
p_75175_1_,currentRecipeIndex,0
p_i1796_1_,inventoryName,0
p_i1796_2_,slotCount,0
p_76316_1_,invBasic,0
p_90010_1_,inventoryIn,0
p_i1559_1_,name,0
p_i1559_2_,inventory1,0
p_i1559_3_,inventory2,0
p_i1812_1_,invPlayer,0
p_i1812_2_,teFurnace,0
p_i1808_1_,playerInventory,0
p_i1808_2_,world,0
p_i1808_3_,x,0
p_i1808_4_,y,0
p_i1808_5_,z,0
p_71112_1_,containerIn,0
p_71112_2_,varToUpdate,0
p_71112_3_,newValue,0
p_71111_1_,containerToSend,0
p_71111_2_,slotInd,0
p_71111_3_,stack,0
p_71110_1_,containerToSend,0
p_71110_2_,itemsList,0
p_i1814_1_,playerInventory,0
p_i1814_2_,hopper,0
p_i1824_1_,inventoryIn,0
p_i1824_2_,index,0
p_i1824_3_,xPosition,0
p_i1824_4_,yPosition,0
p_75209_1_,amount,0
p_75214_1_,stack,0
p_75210_1_,stack,0
p_75210_2_,amount,0
p_75220_1_,oldStack,0
p_75220_2_,newStack,0
p_75217_1_,inv,0
p_75217_2_,slotIn,0
p_82869_1_,playerIn,0
p_82870_1_,playerIn,0
p_82870_2_,stack,0
p_75208_1_,stack,0
p_75215_1_,stack,0
p_i1806_1_,chest,0
p_i1806_2_,playerInventory,0
p_102007_1_,slot,0
p_102007_2_,stack,0
p_102007_3_,side,0
p_102008_1_,slot,0
p_102008_2_,stack,0
p_102008_3_,side,0
p_94128_1_,side,0
p_75243_0_,stack,0
p_i1804_1_,playerIn,0
p_i1804_2_,inventoryIn,0
p_i1804_3_,index,0
p_i1804_4_,xPosition,0
p_i1804_5_,yPosition,0
p_i1825_1_,playerInventory,0
p_i1825_2_,dispenser,0
p_i1822_1_,player,0
p_i1822_2_,merchant,0
p_i1822_3_,merchantInventory,0
p_i1822_4_,slotIndex,0
p_i1822_5_,xPosition,0
p_i1822_6_,yPosition,0
p_75230_1_,trade,0
p_75230_2_,firstItem,0
p_75230_3_,secondItem,0
p_70301_1_,slotIn,0
p_70298_1_,index,0
p_70298_2_,count,0
p_70299_1_,index,0
p_70299_2_,stack,0
p_70300_1_,player,0
p_70304_1_,index,0
p_94041_1_,index,0
p_94041_2_,stack,0
p_i1803_2_,inventoryIn,0
p_i1803_3_,index,0
p_i1803_4_,xPosition,0
p_i1803_5_,yPosition,0
p_i1813_1_,player,0
p_i1813_2_,resultInventory,0
p_i1813_3_,slot,0
p_i1813_4_,x,0
p_i1813_5_,y,0
p_i1817_1_,playerInventory,0
p_i1817_2_,horseInventory,0
p_i1817_3_,horse,0
p_82850_1_,newName,0
p_i1800_1_,inventory,0
p_i1800_2_,world,0
p_i1800_3_,x,0
p_i1800_4_,y,0
p_i1800_5_,z,0
p_i1800_6_,player,0
p_i1807_1_,eventHandlerIn,0
p_i1807_2_,width,0
p_i1807_3_,height,0
p_70463_1_,row,0
p_70463_2_,column,0
p_i1802_1_,player,0
p_i1802_2_,beacon,0
p_i1811_1_,playerInventory,0
p_i1811_2_,world,0
p_i1811_3_,x,0
p_i1811_4_,y,0
p_i1811_5_,z,0
p_i1819_1_,playerInventory,0
p_i1819_2_,localWorld,0
p_i1819_3_,player,0
p_i1823_1_,player,0
p_i1823_2_,craftingInventory,0
p_i1823_3_,resultInventory,0
p_i1823_4_,slot,0
p_i1823_5_,x,0
p_i1823_6_,y,0
p_i1820_1_,thePlayerIn,0
p_i1820_2_,theMerchantIn,0
p_70471_1_,currentRecipeIndexIn,0
p_70469_1_,slotIn,0
p_75139_1_,slotId,0
p_75144_1_,slotId,0
p_75144_2_,clickedButton,0
p_75144_3_,mode,0
p_75144_4_,player,0
p_75133_1_,slotId,0
p_75133_2_,clickedButton,0
p_75133_4_,playerIn,0
p_75133_3_,mode,0
p_75141_1_,slotID,0
p_75141_2_,stack,0
p_75132_1_,listener,0
p_75146_1_,slotIn,0
p_94527_0_,slotIn,0
p_94527_1_,stack,0
p_94527_2_,stackSizeMatters,0
p_75135_1_,stack,0
p_75135_2_,startIndex,0
p_75135_3_,endIndex,0
p_75135_4_,reverseDirection,0
p_94530_1_,stack,0
p_94530_2_,slotIn,0
p_94525_0_,dragSlotsIn,0
p_94525_1_,dragModeIn,0
p_94525_2_,stack,0
p_94525_3_,slotStackSize,0
p_75130_1_,inventoryIn,0
p_75147_1_,inv,0
p_75147_2_,slotIn,0
p_75136_1_,invPlayer,0
p_75145_1_,player,0
p_75140_1_,player,0
p_75140_2_,id,0
p_75128_1_,player,0
p_75128_2_,canCraft,0
p_75131_1_,stack,0
p_94529_0_,eventButton,0
p_75137_1_,id,0
p_75137_2_,data,0
p_82847_1_,listeners,0
p_94531_1_,slotIn,0
p_94526_0_,inv,0
p_75134_1_,playerIn,0
p_82846_1_,player,0
p_82846_2_,index,0
p_94532_0_,clickedButton,0
p_75129_1_,player,0
p_94528_0_,clickDragMode,0
p_94534_0_,clickDragStage,0
p_94534_1_,clickDragMode,0
p_i1801_2_,inventoryIn,0
p_i1801_3_,index,0
p_i1801_4_,xIn,0
p_i1801_5_,yIn,0
p_i1805_1_,playerInventory,0
p_i1805_2_,brewingStand,0
p_i1561_1_,title,0
p_i1561_2_,customName,0
p_i1561_3_,slotCount,0
p_110133_1_,inventoryTitleIn,0
p_110134_1_,listener,0
p_110132_1_,listener,0
p_i1496_1_,server,0
p_i1227_1_,worldIn,0
p_154347_1_,inFile,0
p_i1497_1_,server,0
p_i1495_1_,server,0
p_i1316_1_,integratedServer,0
p_i1317_1_,mcIn,0
p_i1317_2_,folderName,0
p_i1317_3_,worldName,0
p_i1317_4_,settings,0
p_i1315_1_,integratedServer,0
p_i1314_1_,server,0
p_120035_1_,values,0
p_i2367_1_,serverIn,0
p_i45281_1_,workDir,0
p_i45281_2_,proxy,0
p_i1220_1_,worldIn,0
p_i1220_2_,rendererIn,0
p_i2366_1_,server,0
p_i1221_1_,worldIn,0
p_i2362_1_,serverIn,0
p_164247_1_,textArea,0
p_164247_2_,scrollPane,0
p_164247_3_,line,0
p_120016_0_,serverIn,0
p_i45280_1_,message,0
p_i45280_2_,cause,0
p_i45278_1_,file,0
p_73669_1_,key,0
p_73669_2_,defaultValue,0
p_73667_1_,key,0
p_73667_2_,value,0
p_73671_1_,key,0
p_73671_2_,defaultValue,0
p_73670_1_,key,0
p_73670_2_,defaultValue,0
p_i1508_1_,workDir,0
p_71331_1_,input,0
p_71331_2_,sender,0
p_71332_1_,key,0
p_71332_2_,defaultValue,0
p_i1224_1_,server,0
p_i1503_1_,server,0
p_i1507_1_,server,0
p_i45299_1_,serverIn,0
p_i45299_2_,netManager,0
p_i45295_1_,serverIn,0
p_i45295_2_,netManager,0
p_i45298_1_,serverIn,0
p_i45298_2_,networkManagerIn,0
p_152506_1_,original,0
p_147322_1_,reason,0
p_i1146_1_,valueIn,0
p_i1147_1_,valueIn,0
p_i1147_2_,json,0
p_152641_1_,data,0
p_152700_1_,username,0
p_i1152_1_,saveFile,0
p_i1176_1_,serverWorld,0
p_152622_1_,radius,0
p_152621_1_,chunkX,0
p_152621_2_,chunkZ,0
p_151250_1_,x,0
p_151250_2_,y,0
p_151250_3_,z,0
p_72684_1_,x1,0
p_72684_2_,z1,0
p_72684_3_,x2,0
p_72684_4_,z2,0
p_72684_5_,radius,0
p_72690_1_,chunkX,0
p_72690_2_,chunkZ,0
p_72690_3_,createIfAbsent,0
p_72683_1_,player,0
p_72694_1_,player,0
p_72694_2_,chunkX,0
p_72694_3_,chunkZ,0
p_72686_0_,distance,0
p_72691_1_,player,0
p_72695_1_,player,0
p_72685_1_,player,0
p_152702_1_,profile,0
p_152703_1_,username,0
p_152701_1_,profile,0
p_i1138_1_,bansFile,0
p_i1154_1_,height,0
p_i1154_2_,scale,0
p_i1499_1_,pos,0
p_i1165_2_,profile,0
p_i1165_3_,expirationDate,0
p_i1214_1_,worldIn,0
p_i1214_2_,xCoordIn,0
p_i1171_1_,server,0
p_i1171_2_,cacheFile,0
p_152656_1_,limitSize,0
p_152649_1_,gameProfile,0
p_152651_1_,gameProfile,0
p_152651_2_,expirationDate,0
p_152655_1_,username,0
p_152652_1_,uuid,0
p_152650_0_,server,0
p_152650_1_,username,0
p_152653_1_,uuid,0
p_i1518_1_,mapIn,0
p_i1518_2_,chunkX,0
p_i1518_3_,chunkZ,0
p_151253_1_,x,0
p_151253_2_,y,0
p_151253_3_,z,0
p_151252_1_,theTileEntity,0
p_111196_1_,theChunk,0
p_151251_1_,thePacket,0
p_73255_1_,player,0
p_73252_1_,player,0
p_i1524_1_,worldIn,0
p_73082_1_,x,0
p_73082_2_,y,0
p_73082_3_,z,0
p_73074_1_,x,0
p_73074_2_,y,0
p_73074_3_,z,0
p_73074_4_,face,0
p_73076_1_,type,0
p_73080_1_,serverWorld,0
p_73085_1_,player,0
p_73085_2_,worldIn,0
p_73085_3_,stack,0
p_73078_1_,player,0
p_73078_2_,worldIn,0
p_73078_3_,stack,0
p_73078_4_,x,0
p_73078_5_,y,0
p_73078_6_,z,0
p_73078_7_,face,0
p_73078_8_,dx,0
p_73078_9_,dy,0
p_73078_10_,dz,0
p_73084_1_,x,0
p_73084_2_,y,0
p_73084_3_,z,0
p_73077_1_,type,0
p_73073_1_,x,0
p_73073_2_,y,0
p_73073_3_,z,0
p_73079_1_,x,0
p_73079_2_,y,0
p_73079_3_,z,0
p_152744_1_,profile,0
p_152743_1_,playersDir,0
p_152743_2_,playerFileName,0
p_152743_3_,playerUuid,0
p_i1500_1_,server,0
p_148541_1_,x,0
p_148541_3_,y,0
p_148541_5_,z,0
p_148541_7_,radius,0
p_148541_9_,dimension,0
p_148541_10_,packetIn,0
p_152611_1_,distance,0
p_152604_1_,gameModeIn,0
p_152605_1_,profile,0
p_72355_1_,netManager,0
p_72355_2_,player,0
p_148539_1_,component,0
p_148544_2_,isChat,0
p_148544_1_,component,0
p_148540_1_,packetIn,0
p_148537_1_,packetIn,0
p_148537_2_,dimension,0
p_152612_1_,username,0
p_148542_1_,address,0
p_148542_2_,profile,0
p_96456_1_,scoreboardIn,0
p_96456_2_,player,0
p_72380_1_,player,0
p_72356_1_,player,0
p_72356_2_,dimension,0
p_72368_1_,player,0
p_72368_2_,dimension,0
p_72368_3_,conqueredEnd,0
p_72375_1_,player,0
p_72375_2_,worldIn,0
p_72381_1_,target,0
p_72381_2_,source,0
p_72381_3_,worldIn,0
p_82449_1_,coordinates,0
p_82449_2_,minRadius,0
p_82449_3_,maxRadius,0
p_82449_4_,maxAmount,0
p_82449_5_,gameMode,0
p_82449_6_,minXp,0
p_82449_7_,maxXp,0
